year||author||book||fname||sentence_int||sentence_num||sentence||place||frequency
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||160||And always the current took me nearer to the Place of the Gods, and the huge ruins rose before my eyes.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||161||I do not know the customs of rivers--we are the People of the Hills.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||162||I tried to guide my raft with the pole but it spun around.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||163||I thought the river meant to take me past the Place of the Gods and out into the Bitter Water of the legends.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||164||I grew angry then--my heart felt strong.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||165||I said aloud, I am a priest and the son of a priest!||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||166||The gods heard me--they showed me how to paddle with the pole on one side of the raft.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||167||The current changed itself--I drew near to the Place of the Gods.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||168||When I was very near, my raft struck and turned over.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||169||I can swim in our lakes--I swam to the shore.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||170||There was a great spike of rusted metal sticking out into the river--I hauled myself up upon it and sat there, panting.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||171||I had saved my bow and two arrows and the knife I found in the Dead Place but that was all.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||172||My raft went whirling downstream toward the Bitter Water.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||173||I looked after it, and thought if it had trod me under, at least I would be safely dead.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||174||Nevertheless, when I had dried my bow-string and re-strung it, I walked forward to the Place of the Gods.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||175||It felt like ground underfoot; it did not burn me.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||176||It is not true what some of the tales say, that the ground there burns forever, for I have been there.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||177||Here and there were the marks and stains of the Great Burning, on the ruins, that is true.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||178||But they were old marks and old stains.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||160-179||179||It is not true either, what some of our priests say, that it is an island covered with fogs and enchantments.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||180||It is not.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||181||It is a great Dead Place--greater than any Dead Place we know.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||182||Everywhere in it there are god-roads, though most are cracked and broken.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||183||Everywhere there are the ruins of the high towers of the gods.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||184||How shall I tell what I saw?||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||185||I went carefully, my strung bow in my hand, my skin ready for danger.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||186||There should have been the wailings of spirits and the shrieks of demons, but there were not.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||187||It was very silent and sunny where I had landed--the wind and the rain and the birds that drop seeds had done their work--the grass grew in the cracks of the broken stone.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||188||It is a fair island--no wonder the gods built there.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||189||If I had come there, a god, I also would have built.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||190||How shall I tell what I saw?||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||191||The towers are not all broken--here and there one still stands, like a great tree in a forest, and the birds nest high.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||192||But the towers themselves look blind, for the gods are gone.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||193||I saw a fish-hawk, catching fish in the river.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||194||I saw a little dance of white butterflies over a great heap of broken stones and columns.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||195||I went there and looked about me--there was a carved stone with cut-letters, broken in half.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||196||I can read letters but I could not understand these.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||197||They said UBTREAS.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||198||There was also the shattered image of a man or a god.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||180-199||199||It had been made of white stone and he wore his hair tied back like a womans.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||200||His name was ASHING, as I read on the cracked half of a stone.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||201||I thought it wise to pray to ASHING, though I do not know that god.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||202||How shall I tell what I saw?||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||203||There was no smell of man left, on stone or metal.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||204||Nor were there many trees in that wilderness of stone.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||205||There are many pigeons, nesting and dropping in the towers--the gods must have loved them, or, perhaps, they used them for sacrifices.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||206||There are wild cats that roam the god-roads, green-eyed, unafraid of man.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||207||At night they wail like demons but they are not demons.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||208||The wild dogs are more dangerous, for they hunt in a pack, but them I did not meet till later.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||209||Everywhere there are the carved stones, carved with magical numbers or words.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||210||I went North--I did not try to hide myself.||North--I||1
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||211||When a god or a demon saw me, then I would die, but meanwhile I was no longer afraid.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||212||My hunger for knowledge burned in me--there was so much that I could not understand.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||213||After awhile, I knew that my belly was hungry.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||214||I could have hunted for my meat, but I did not hunt.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||215||It is known that the gods did not hunt as we do--they got their food from enchanted boxes and jars.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||216||Sometimes these are still found in the Dead Places--once, when I was a child and foolish, I opened such a jar and tasted it and found the food sweet.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||217||But my father found out and punished me for it strictly, for, often, that food is death.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||218||Now, though, I had long gone past what was forbidden, and I entered the likeliest towers, looking for the food of the gods.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||200-219||219||I found it at last in the ruins of a great temple in the mid-city.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||220-239||220||A mighty temple it must have been, for the roof was painted like the sky at night with its stars--that much I could see, though the colors were faint and dim.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||220-239||221||It went down into great caves and tunnels--perhaps they kept their slaves there.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||220-239||222||But when I started to climb down, I heard the squeaking of rats, so I did not go--rats are unclean, and there must have been many tribes of them, from the squeaking.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||220-239||223||But near there, I found food, in the heart of a ruin, behind a door that still opened.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||220-239||224||I ate only the fruits from the jars--they had a very sweet taste.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||220-239||225||There was drink, too, in bottles of glass--the drink of the gods was strong and made my head swim.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||220-239||226||After I had eaten and drunk, I slept on the top of a stone, my bow at my side.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||220-239||227||When I woke, the sun was low.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||220-239||228||Looking down from where I lay, I saw a dog sitting on his haunches.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||220-239||229||His tongue was hanging out of his mouth; he looked as if he were laughing.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||220-239||230||He was a big dog, with a grey-brown coat, as big as a wolf.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||220-239||231||I sprang up and shouted at him but he did not move--he just sat there as if he were laughing.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||220-239||232||I did not like that.||NONE||0
1937||Benét, Stephen Vincent||By the Waters of Babylon||benetsv-thirteen01-watersofbabylon-00-t.txt||220-239||233||When I reached for a stone to throw, he moved swiftly out of the way of the stone.||NONE||0
